,title,year,rating,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
30098,"Listen, Judge",1952,7.1,,0,0,1,0,0,0,1
30099,Listening,2003,3.8,,0,0,0,0,0,0,1
30100,Lisztomania,1975,5.4,,0,0,1,0,0,0,0
30101,Lit feng chin che 2 gik chuk chuen suet,1999,5.4,,1,0,0,0,0,0,0
30102,"Lit, Le",1982,4.4,,0,0,0,0,0,0,0
30103,Litan,1982,4.8,,0,0,0,0,0,0,0
30104,Liten Ida,1981,5.7,,0,0,0,1,0,0,0
30105,"Liten julsaga, En",1999,5.9,,0,0,0,0,0,0,0
30106,Lithivm,1998,3.3,,0,0,0,0,0,0,0
30107,"Litterbug, The",1961,7.6,,0,1,1,0,0,0,1
30108,Little 'Tinker,1948,7.1,,0,1,1,0,0,0,1
30109,"Little American, The",1917,7.1,,0,0,0,1,0,0,0
30110,Little Annie Rooney,1925,7.3,,0,0,1,1,0,0,0
30111,"Little Ark, The",1972,5.3,,0,0,0,0,0,0,0
30112,"Little Bear Movie, The",2001,5.8,,0,1,0,0,0,0,0
30113,Little Beau Porky,1936,6.6,,0,1,1,0,0,0,1
30114,Little Beaux Pink,1968,5.9,,0,1,0,0,0,0,1
30115,Little Big Girls,1996,6,,0,0,0,0,0,0,0
30116,Little Big Horn,1951,8.4,,0,0,0,0,0,0,0
30117,Little Big League,1994,5.7,,0,0,1,1,0,0,0
30118,Little Big Man,1970,7.7,PG-13,0,0,1,1,0,0,0
30119,Little Big Shot,1935,5.7,,0,0,1,1,0,0,0
30120,Little Bigfoot 2: The Journey Home,1997,2.7,PG,0,0,0,0,0,0,0
30121,"Little Bit of Hanky Panky, A",1984,7.6,,0,0,0,0,0,0,0
30122,"Little Bit of Heaven, A",1940,8,,0,0,0,0,0,0,0
30123,"Little Bit of Soul, A",1998,5.8,R,0,0,1,0,0,0,0
30124,Little Blabbermouse,1940,6.9,,0,1,1,0,0,0,1
30125,Little Black Book,2004,4.7,PG-13,0,0,1,1,0,1,0
30126,Little Black Sambo,1935,5.8,,0,1,1,0,0,0,1
30127,Little Boy Blue,1997,6.3,R,0,0,0,1,0,0,0
30128,Little Boy Blues,1999,6.3,,0,0,1,1,0,0,0
30129,Little Boy Boo,1954,7.5,,0,1,1,0,0,0,1
30130,Little Boy Lost,1953,6.5,,0,0,0,1,0,0,0
30131,Little Boy Lost,1978,4.9,,0,0,0,1,0,0,0
30132,Little Brother Rat,1939,6.7,,0,1,1,0,0,0,1
30133,Little Brother of War,2003,5.2,,0,0,0,1,0,0,0
30134,Little Buck Cheeser,1937,6.2,,0,1,0,0,0,0,1
30135,Little Buddha,1993,5.6,,0,0,0,1,0,0,0
30136,Little Caesar,1931,7.4,,0,0,0,1,0,0,0
30137,Little Cigars,1973,4.7,,0,0,1,0,0,0,0
30138,Little City,1997,6.1,R,0,0,1,0,0,1,0
30139,Little Cobras: Operation Dalmatian,1997,2.1,,0,0,1,0,0,0,0
30140,"Little Colonel, The",1935,6.9,,0,0,0,1,0,0,0
30141,"Little Convict, The",1979,5,,0,1,0,0,0,0,0
30142,Little Corey Gorey,1993,3.5,,0,0,0,0,0,0,0
30143,"Little Crazy, A",2003,8,,0,0,0,1,0,0,0
30144,Little Criminals,1995,7.6,,0,0,0,1,0,0,0
30145,Little Daddy,1931,8.2,,0,0,1,0,0,0,1
30146,Little Dark Poet,1999,4.2,,0,1,0,0,0,0,1
30147,Little Darlings,1980,5.7,,0,0,1,1,0,0,0
30148,"Little Death, The",1995,5.2,,1,0,0,1,0,0,0
30149,Little Dickie,2002,7,,0,0,1,0,0,0,1
30150,Little Dieter Needs to Fly,1997,7.9,,0,0,0,1,1,0,0
30151,Little Dorrit,1988,7.4,,0,0,0,1,0,0,0
30152,"Little Dragons, The",1980,3.3,,1,0,0,0,0,0,0
30153,"Little Drummer Girl, The",1984,6,,0,0,0,0,0,0,0
30154,Little Dutch Mill,1934,4.9,,0,1,0,0,0,0,1
30155,Little Dutch Plate,1935,5.8,,0,1,1,0,0,0,1
30156,Little Egypt,1951,6,,0,0,1,1,0,0,0
30157,"Little Engine That Could, The",1991,5.5,,0,1,0,0,0,0,1
30158,Little England,1996,8.6,,0,0,0,0,0,0,0
30159,Little Failures,2003,9.4,,0,0,0,0,0,0,1
30160,Little Fauss and Big Halsy,1970,4.9,,0,0,0,1,0,0,0
30161,Little Flags,1999,8,,0,0,0,0,0,0,1
30162,"Little Foxes, The",1941,7.7,,0,0,0,1,0,0,0
30163,Little Friend,1934,5.7,,0,0,0,1,0,0,0
30164,Little Fugitive,1953,7.7,,0,0,0,1,0,0,0
30165,Little Ghost,1997,5.9,,0,0,0,0,0,0,0
30166,Little Giant,1946,6.2,,0,0,1,0,0,0,0
30167,"Little Giant, The",1933,6.8,,0,0,1,0,0,0,0
30168,Little Giants,1994,5.4,,0,0,1,0,0,0,0
30169,"Little Girl Who Lives Down the Lane, The",1976,7.1,,0,0,0,1,0,1,0
30170,Little Girls Blue,1978,6.7,,0,0,0,1,0,0,0
30171,Little Girls Blue Part II: A Touch of Blue,1983,5.9,,0,0,0,1,0,0,0
30172,Little Gravel Voice,1942,5,,0,1,1,0,0,0,1
30173,Little Heroes,1999,4.9,,0,0,0,0,0,0,0
30174,Little Heroes 2,2000,4,,0,0,0,0,0,0,0
30175,Little Hiawatha,1937,6.4,,0,1,1,0,0,0,1
30176,"Little Hut, The",1957,5.3,,0,0,1,0,0,0,0
30177,Little Indiscretions,1999,3.8,,0,0,0,0,0,0,0
30178,"Little Inside, A",2001,5.6,PG,0,0,1,1,0,0,0
30179,"Little Irish Girl, The",1926,1.1,,0,0,0,1,0,0,0
30180,Little Jack Little & Orchestra,1936,5.3,,0,0,0,0,0,0,1
30181,Little Johnny Jet,1952,7.2,,0,1,1,0,0,0,1
30182,Little Kings,2003,7.4,,0,0,1,1,0,0,0
30183,Little Lambkin,1940,4.2,,0,1,1,0,0,0,1
30184,Little Lamby,1937,4.9,,0,1,1,0,0,0,1
30185,Little Laura and Big John,1973,2,,0,0,0,1,0,0,0
30186,Little Lion Hunter,1939,6.7,,0,1,1,0,0,0,1
30187,Little Lord Fauntleroy,1921,7.8,,0,0,0,1,0,0,0
30188,Little Lord Fauntleroy,1936,7.2,,0,0,0,1,0,0,0
30189,Little Lord Fauntleroy,1980,6.6,,0,0,0,1,0,0,0
30190,Little Man,1999,4.3,,0,0,0,1,0,0,1
30191,Little Man Tate,1991,6.6,,0,0,0,1,0,0,0
30192,"Little Man, What Now?",1934,7.9,,0,0,0,1,0,0,0
30193,"Little Match Girl, The",1937,8.4,,0,1,0,1,0,0,1
30194,Little Men,1940,5.9,,0,0,1,1,0,0,0
30195,Little Men,1997,5.4,,0,0,0,1,0,0,0
30196,"Little Mermaid, The",1989,7.3,,0,1,1,0,0,1,0
30197,"Little Minister, The",1934,6.4,,0,0,0,1,0,0,0
30198,Little Miss Broadway,1938,6.4,,0,0,0,0,0,0,0
30199,Little Miss Magic,1997,3.3,PG,0,0,1,0,0,0,0
30200,Little Miss Marker,1934,6.7,,0,0,1,1,0,0,0
30201,Little Miss Marker,1980,5.1,,0,0,1,1,0,0,0
30202,Little Miss Millions,1993,4.1,,0,0,1,0,0,0,0
30203,Little Miss Thoroughbred,1938,5.8,,0,0,0,1,0,0,0
30204,Little Mister Jim,1946,7.2,,0,0,0,1,0,0,0
30205,Little Monsters,1989,4.9,,0,0,1,0,0,0,0
30206,Little Mother,1973,5.9,,0,0,0,1,0,0,0
30207,"Little Movie, A",2005,8.8,,0,0,0,1,0,0,1
30208,Little Murders,1971,7,,0,0,1,0,0,0,0
30209,Little Nellie Kelly,1940,6.4,,0,0,0,0,0,0,0
30210,Little Nemo,1911,8,,0,1,0,0,0,0,1
30211,Little Nemo: Adventures in Slumberland,1992,5.6,,0,1,0,1,0,0,0
30212,Little Nicky,2000,4.9,PG-13,0,0,1,0,0,1,0
30213,"Little Night Music, A",1977,4.6,,0,0,1,0,0,1,0
30214,Little Nikita,1988,5.7,,0,0,0,1,0,0,0
30215,Little Nobody,1936,4.5,,0,1,0,0,0,0,1
30216,Little Noises,1991,4.7,,0,0,1,1,0,0,0
30217,Little Odessa,1994,6.5,,0,0,0,1,0,0,0
30218,Little Old New York,1940,6.5,,0,0,1,0,0,0,0
30219,Little Oral Annie Takes Manhattan,1985,5.5,,0,0,0,0,0,0,0
30220,Little Orphan Airedale,1947,6.5,,0,1,1,0,0,0,1
30221,Little Orphan Annie,1932,8.2,,0,0,1,1,0,0,0
30222,"Little Orphan, The",1948,7.4,,0,1,1,0,0,0,1
30223,"Little Patriot, The",1995,4.2,,0,0,0,0,0,0,0
30224,"Little Phantasy on a 19th-century Painting, A",1946,6.2,,0,1,0,0,0,0,1
30225,"Little Prince, The",1974,5.7,,0,0,0,0,0,0,0
30226,"Little Princess, A",1995,7.4,,0,0,0,1,0,0,0
30227,"Little Princess, The",1917,7,,0,0,0,1,0,0,0
30228,"Little Princess, The",1939,7,,0,0,0,1,0,0,0
30229,Little Quacker,1950,6.9,,0,1,1,0,0,0,1
30230,"Little Rascals, The",1994,5.1,,0,0,1,0,0,0,0
30231,Little Red,2000,3.1,R,0,0,0,1,0,0,0
30232,Little Red Monkey,1955,5.4,,0,0,0,1,0,0,0
30233,Little Red Riding Hood,1997,7.3,,0,0,1,0,0,0,1
30234,Little Red Riding Rabbit,1944,7.7,,0,1,1,0,0,0,1
30235,Little Red Rodent Hood,1952,7.1,,0,1,1,0,0,0,1
30236,Little Red Walking Hood,1937,6.8,,0,1,1,0,0,0,1
30237,"Little Richard Story, The",1980,9.2,,0,0,0,0,0,0,0
30238,"Little Romance, A",1979,7.2,,0,0,1,0,0,1,0
30239,Little Runaway,1952,7,,0,1,1,0,0,0,1
30240,Little Rural Riding Hood,1949,7.7,,0,1,1,0,0,0,1
30241,Little School Mouse,1954,6.8,,0,1,1,0,0,0,1
30242,Little Secrets,2001,6.9,PG,0,0,0,1,0,0,0
30243,Little Senegal,2001,7.2,,0,0,0,1,0,0,0
30244,"Little Sex, A",1982,4.5,,0,0,1,0,0,1,0
30245,"Little Shepherd of Kingdom Come, The",1961,5.9,,0,0,0,1,0,0,0
30246,Little Shop of Erotica,2001,1.9,R,0,0,0,0,0,0,0
30247,Little Shop of Horrors,1986,6.4,,0,0,1,0,0,0,0
30248,"Little Shop of Horrors, The",1960,6.2,,0,0,1,0,0,0,0
30249,Little Shots of Happiness,1997,4.1,R,0,0,1,0,0,0,0
30250,Little Sister,2000,5.2,,0,0,1,0,0,1,1
30251,"Little Soap and Water, A",1935,5,,0,1,1,0,0,0,1
30252,Little Stabs at Happiness,1960,7.7,,0,0,0,0,0,0,1
30253,"Little Stiff, A",1991,4.8,,0,0,1,0,0,0,0
30254,"Little Stranger, The",1936,4.5,,0,1,1,0,0,0,1
30255,Little Swee' Pea,1936,6.3,,0,1,1,0,0,0,1
30256,Little Sweetheart,1989,5.2,,0,0,0,0,0,0,0
30257,Little Terrorist,2004,7.1,,0,0,0,1,0,0,1
30258,Little Toot,1954,7.4,,0,1,0,0,0,0,1
30259,Little Tough Guy,1938,5.7,,0,0,0,1,0,0,0
30260,"Little Train Robbery, The",1905,5.2,,0,0,1,0,0,0,1
30261,Little Treasure,1985,4.4,,0,0,1,1,0,0,0
30262,"Little Unicorn, The",1998,3.4,,0,0,0,0,0,0,0
30263,"Little Vampire, The",2000,5.6,PG,0,0,1,0,0,0,0
30264,"Little Vicious, A",1991,5,,0,0,0,0,1,0,1
30265,Little Voice,1998,7.1,R,0,0,1,1,0,1,0
30266,"Little Whirlwind, The",1941,6.3,,0,1,1,0,0,0,1
30267,Little White Lies,1996,5,,0,0,0,0,0,0,0
30268,"Little Wise Quacker, The",1952,6.9,,0,1,1,0,0,0,1
30269,Little Witches,1996,4,R,0,0,0,0,0,0,0
30270,Little Women,1918,6.7,,0,0,0,1,0,1,0
30271,Little Women,1933,7.4,,0,0,0,1,0,1,0
30272,Little Women,1949,7,,0,0,0,1,0,1,0
30273,Little Women,1994,7.1,,0,0,0,1,0,1,0
30274,Little Women in Transit,1996,5,,0,0,0,0,0,0,1
30275,"Littlest Cowboy, The",2003,7.5,,0,0,1,0,0,0,1
30276,"Littlest Diplomat, The",1937,5,,0,0,0,1,0,0,1
30277,"Littlest Hobo, The",1958,4.1,,0,0,0,0,0,0,0
30278,"Littlest Horse Thieves, The",1977,7.1,,0,0,0,1,0,0,0
30279,"Littlest Outlaw, The",1955,6.7,,0,0,0,1,0,0,0
30280,"Littlest Rebel, The",1935,6.2,,0,0,0,1,0,0,0
30281,Littoral,2004,5.6,,0,0,0,1,0,0,0
30282,Liu Awaiting Spring,1998,6.8,,0,0,0,1,0,0,1
30283,Liu san jie,1960,7.8,,0,0,0,0,0,0,0
30284,Liulian piao piao,2000,7.2,,0,0,0,1,0,0,0
30285,Liv,1967,5,,0,0,0,1,0,0,0
30286,Liv Ullmann scener fra et liv,1997,5.2,,0,0,0,0,1,0,0
30287,Liv till varje pris,1998,7.1,,0,0,0,0,1,0,0
30288,Live Bait,1995,5.8,,0,0,1,0,0,0,0
30289,"Live Fast, Die Young",1958,5.4,,0,0,0,1,0,0,0
30290,Live Forever,2003,6.8,R,0,0,0,0,1,0,0
30291,Live From Shiva's Dance Floor,2003,5.6,,0,0,0,0,0,0,1
30292,"Live Ghost, The",1934,7.5,,0,0,1,0,0,0,1
30293,Live It Up,1963,4.6,,0,0,1,0,0,0,0
30294,Live Now - Pay Later,1962,6.9,,0,0,1,0,0,0,0
30295,Live Nude Girls,1995,5.6,R,0,0,1,0,0,0,0
30296,Live Nude Girls Unite!,2000,6.4,,0,0,0,0,1,0,0
30297,Live Wire,1992,5.2,,1,0,0,1,0,0,0
30298,Live Wires,1946,6.6,,0,0,1,0,0,0,0
30299,Live Wires and Love Sparks,1916,3.7,,0,0,1,0,0,0,1
30300,"Live a Little, Love a Little",1968,4.5,,0,0,1,0,0,0,0
30301,Live and Let Die,1973,6.6,,1,0,0,0,0,0,0
30302,Live by the Fist,1993,4.4,,1,0,0,0,0,0,0
30303,Live for the Moment,2004,2.8,,0,0,0,1,0,0,0
30304,"Live, Love and Learn",1937,6,,0,0,1,0,0,0,0
30305,"Lively Set, The",1964,5.3,,1,0,0,1,0,0,0
30306,Livers Ain't Cheap,1997,4.5,R,0,0,0,0,0,0,0
30307,"Lives of a Bengal Lancer, The",1935,7.5,,0,0,0,1,0,0,0
30308,Livet i 8 bitar,2002,4.7,,0,0,1,0,0,0,0
30309,Livets dans,1998,1.4,,0,0,0,0,1,0,0
30310,Livin' Large!,1991,3.9,,0,0,1,1,0,0,0
30311,Living Buddha,1994,4.8,,0,0,0,0,1,0,0
30312,"Living Daylights, The",1987,6.4,,1,0,0,0,0,0,0
30313,"Living Desert, The",1953,7.9,,0,0,0,0,1,0,0
30314,Living Doll,1990,4.6,,0,0,0,0,0,0,0
30315,Living Free,1972,5.4,,0,0,0,1,0,0,0
30316,"Living Ghost, The",1942,3.9,,0,0,0,0,0,0,0
30317,"Living Idol, The",1957,6.9,,0,0,0,0,0,0,0
30318,Living In Missouri,2001,8.2,,0,0,1,1,0,0,0
30319,Living It Up,1954,6.4,,0,0,1,0,0,0,0
30320,Living Life,2004,3.5,,0,0,0,1,0,0,0
30321,"Living Museum, The",1999,7.6,,0,0,0,0,1,0,0
30322,Living Out Loud,1998,6.5,R,0,0,1,1,0,1,0
30323,Living Proof: HIV and the Pursuit of Happiness,1994,6,,0,0,0,0,1,0,0
30324,"Living Sea, The",1995,7,,0,0,0,0,1,0,1
30325,Living Venus,1961,1,,0,0,0,1,0,0,0
30326,"Living Witness, The",1999,5.5,,1,0,0,1,0,0,0
30327,Living and Dining,2003,9,,0,0,1,1,0,0,0
30328,Living in Fear,2001,5,,0,0,0,0,0,0,0
30329,Living in Hope,2002,3.7,,0,0,1,0,0,0,0
30330,Living in Oblivion,1995,7.4,R,0,0,1,1,0,0,0
30331,Living in Peril,1997,4.8,,1,0,0,1,0,0,0
30332,Living in a Big Way,1947,5.2,,0,0,1,0,0,0,0
30333,Living on Tokyo Time,1987,7,,0,0,0,1,0,0,0
30334,Living on Velvet,1935,5.9,,0,0,0,1,0,1,0
30335,Living the Life,2000,7.3,R,0,0,0,0,0,0,0
30336,Living with the Fosters,2002,7.6,,0,0,1,0,0,0,0
30337,Living with...,1994,6.6,,0,0,0,0,1,0,0
30338,"Livre de Marie, Le",1984,6.7,,0,0,0,0,0,0,1
30339,Livsfarlig film,1988,4.2,,0,0,0,0,0,0,0
30340,Livvakterna,2001,6.5,,1,0,0,0,0,0,0
30341,Liza,1972,6,,0,0,0,1,0,0,0
30342,"Liza kai i alli, I",1961,5.5,,0,0,1,0,0,1,0
30343,Lizzie,1957,5.7,,0,0,0,1,0,0,0
30344,Lizzie,2001,9,,0,0,0,0,0,0,0
30345,Lizzie Borden Hash & Rehash,1995,3,,0,0,0,0,1,0,1
30346,"Lizzie McGuire Movie, The",2003,5,PG,0,0,1,0,0,0,0
30347,Ljeto u zlatnoj dolini,2003,8,,0,0,0,1,0,0,0
30348,Ljuba,1996,3,,1,0,0,0,0,0,0
30349,Ljubav i moda,1960,6.6,,0,0,0,0,0,0,0
30350,Ljubavna pisma s predumisljajem,1985,6,,0,0,0,0,0,0,0
30351,Ljubavni slucaj ili tragedija sluzbenice P.T.T.,1967,6.1,,0,0,0,1,0,0,0
30352,Ljubavni zivot Budimira Trajkovica,1977,6.8,,0,0,0,0,0,1,0
30353,"Ljubi, ljubi, al' glavu ne gubi",1981,6.9,,0,0,1,0,0,1,0
30354,Ljubljana,2001,6.1,,0,0,0,1,0,0,0
30355,Llamada de apareamiento,2004,6.4,,0,0,1,0,0,0,1
30356,"Llamada del vampiro, La",1972,2.9,,0,0,0,0,0,0,0
30357,Llanto por un bandido,1964,5.2,,0,0,0,1,0,0,0
30358,"Llorona, La",1933,7.8,,0,0,0,0,0,0,0
30359,Lloyd,2001,5,PG,0,0,1,1,0,0,0
30360,Lloyd's of London,1936,7,,0,0,0,1,0,0,0
30361,Lo Sam Zayin,1987,7.3,,0,0,0,1,0,0,0
30362,Lo chiamavano Bulldozer,1978,6.5,,1,0,1,0,0,0,0
30363,Lo chiamavano King,1971,4.7,,0,0,0,0,0,0,0
30364,Lo chiamavano requiescat Fasthand,1972,4.4,,0,0,0,0,0,0,0
30365,Lo chiameremo Andrea,1972,6.8,,0,0,1,0,0,0,0
30366,Lo foo chut gang,1988,7,,0,0,0,0,0,0,0
30367,Lo voglio morto,1969,5.9,,0,0,0,0,0,0,0
30368,Loaded,1994,4.5,,0,0,0,1,0,0,0
30369,Loaded Gun: Life and Death and Dickinson,2002,8,,0,0,0,0,1,0,0
30370,Loaded Pistols,1948,5.8,,0,0,0,0,0,0,0
30371,Loaded Weapon 1,1993,5.4,,1,0,1,0,0,0,0
30372,Loads,1985,6.4,,0,0,0,0,0,0,1
30373,Loaf,1991,3.6,,0,0,1,0,0,0,1
30374,Loan Shark,1952,7.6,,0,0,0,1,0,0,0
30375,Loan Shark,1999,2.6,,0,0,0,0,0,0,0
30376,"Loba y la Paloma, La",1974,2.3,,0,0,0,1,0,0,0
30377,"Loba, La",1965,3.7,,0,0,0,0,0,0,0
30378,"Lobas, Las",1986,3.3,,0,0,1,0,0,0,0
30379,"Lobo Paramilitary Christmas Special, The",2002,3.5,,1,0,1,0,0,0,1
30380,"Lobo, El",2004,6.7,,0,0,0,0,0,0,0
30381,"Lobos de Washington, Los",1999,6.2,,1,0,0,0,0,0,0
30382,Lobster Man from Mars,1989,5.5,,0,0,1,0,0,0,0
30383,Local Boy Makes Good,1931,5.8,,0,0,1,0,0,0,0
30384,Local Hero,1983,7.6,,0,0,1,1,0,0,0
30385,"Local Stigmatic, The",1990,6.9,,0,0,0,1,0,0,0
30386,"Locals, The",2003,5.6,,0,0,0,0,0,0,0
30387,"Locataire, Le",1976,7.5,,0,0,0,0,0,0,0
30388,Location: Far From the Madding Crowd,1967,6.7,,0,0,0,0,0,0,1
30389,Loch Ness,1996,5,PG,0,0,0,1,0,0,0
30390,"Loch Ness Horror, The",1981,1.7,,0,0,0,0,0,0,0
30391,Lock Up,1989,5.4,,1,0,0,1,0,0,0
30392,Lock Up Your Daughters!,1969,3.8,,0,0,1,0,0,0,0
30393,"Lock, Stock and Two Smoking Barrels",1998,7.9,R,0,0,1,0,0,0,0
30394,Lock-Up: The Prisoners of Rikers Island,1994,8,,0,0,0,0,1,0,0
30395,Lockdown,1990,3.5,,0,0,0,0,0,0,0
30396,Lockdown,2000,5.9,R,0,0,0,1,0,0,0
30397,"Locked Door, The",1929,4.3,,0,0,0,0,0,0,0
30398,"Locket, The",1946,7,,0,0,0,1,0,0,0
30399,Loco Boy Makes Good,1942,7.5,,0,0,1,0,0,0,1
30400,Loco veneno,1989,7,,0,0,1,0,0,0,0
30401,Locomotive,1997,8,,1,0,0,1,0,1,0
30402,Locura de amor,1948,6.5,,0,0,0,1,0,0,0
30403,"Locuras del extraterrestre, Las",1988,1.2,,0,0,1,0,0,0,0
30404,"Locusts, The",1997,5.9,R,0,0,0,1,0,0,0
30405,Lodela,1996,7.9,,0,0,0,0,0,0,1
30406,"Lodger, The",1927,7.4,,0,0,0,1,0,0,0
30407,"Lodger, The",1932,5.8,,0,0,0,0,0,0,0
30408,"Lodger, The",1944,7,,0,0,0,0,0,0,0
30409,Lodz Ghetto,1989,8.6,,0,0,0,0,1,0,0
30410,Loenatik - De moevie,2002,6.5,,0,0,1,0,0,0,0
30411,"Loft Tapes: Student Films From Notre Dame, The",1999,1,,0,0,0,0,0,0,0
30412,"Log of the U-35, The",1919,6.9,,0,0,0,0,1,0,1
30413,Logan's Run,1976,6.5,,1,0,0,0,0,0,0
30414,Logan's Run: A Look Into the 23rd Century,1976,6.2,,0,0,0,0,1,0,1
30415,Loggerheads,2005,3.3,,0,0,0,1,0,0,0
30416,"Loi du cochon, La",2001,7.1,,1,0,1,0,0,0,0
30417,"Loi du survivant, La",1967,8.3,,0,0,0,1,0,0,0
30418,Loin,2001,6.9,,0,0,0,1,0,0,0
30419,Loin du Bresil,1992,6,,0,0,0,0,0,0,0
30420,Loin du Vietnam,1967,6,,0,0,0,0,1,0,0
30421,Lokis,1970,5.7,,0,0,0,0,0,0,0
30422,Lola,1961,7.5,,0,0,0,1,0,0,0
30423,Lola,1964,8.2,,0,0,0,1,0,0,0
30424,Lola,1986,4.9,,0,0,0,1,0,0,0
30425,Lola,1990,5.1,,0,0,0,0,0,0,0
30426,Lola + Bilidikid,1999,7.4,,0,0,0,1,0,0,0
30427,Lola Zipper,1991,3.5,,0,0,1,0,0,0,0
30428,"Lola nos lleva al huerto, La",1984,2.3,,0,0,0,0,0,0,0
30429,Lola rennt,1998,8.2,R,0,0,0,1,0,1,0
30430,"Lola se va a los puertos, La",1993,5.8,,0,0,0,1,0,0,0
30431,"Lola, vende ca",2002,7.3,,0,0,0,1,0,0,0
30432,Lolita,1962,7.6,,0,0,1,1,0,1,0
30433,Lolita,1997,6.8,R,0,0,0,1,0,1,0
30434,Lolita 2000,1997,4.5,,0,0,0,0,0,0,0
30435,"Lollipop Cover, The",1965,5.8,,0,0,0,1,0,0,0
30436,Lollipops,2001,5.3,,0,0,0,0,0,0,1
30437,Lolly-Madonna XXX,1973,5,,0,0,0,1,0,0,0
30438,Lolo,1993,3.4,,1,0,0,1,0,0,0
30439,Loma,1976,6.8,,0,0,1,0,0,0,0
30440,Lomalla,2000,4.8,,0,0,0,1,0,0,0
30441,Londinium,2001,4.9,,0,0,1,0,0,0,0
30442,London,1971,7.3,,0,0,0,0,0,0,1
30443,London,1994,6.9,,0,0,0,0,1,0,0
30444,London After Midnight,1927,7.3,,0,0,0,1,0,0,0
30445,London Belongs to Me,1948,6.5,,0,0,0,1,0,0,0
30446,London Can Take It!,1940,7.9,,0,0,0,0,1,0,1
30447,"London Connection, The",1979,5.4,,1,0,0,0,0,0,0
30448,London Conspiracy,1976,6.3,,0,0,1,0,0,0,0
30449,London Kills Me,1991,5.4,,0,0,1,0,0,0,0
30450,"London Nobody Knows, The",1967,7.8,,0,0,0,0,0,0,0
30451,London Orbital,2002,7.1,,0,0,0,0,1,0,0
30452,"London Rock and Roll Show, The",1973,7.3,,0,0,0,0,1,0,0
30453,London Story,1980,5.8,,0,0,0,0,0,0,1
30454,London Town,1946,3.3,,0,0,1,0,0,0,0
30455,London by Night,1937,7.4,,0,0,0,0,0,0,0
30456,Londra chiama Polo Nord,1956,4.4,,0,0,0,1,0,0,0
30457,"Lone Gun, The",1954,5.9,,0,0,0,0,0,0,0
30458,Lone Hand,1953,6.1,,0,0,0,0,0,0,0
30459,Lone Hero,2002,4.9,R,0,0,0,0,0,0,0
30460,Lone Ninja Warrior,1981,3.5,,0,0,0,0,0,0,0
30461,"Lone Prairie, The",1942,5.1,,0,0,0,0,0,0,0
30462,"Lone Ranger Rides Again, The",1939,7.9,,0,0,0,0,0,0,0
30463,"Lone Ranger and the Lost City of Gold, The",1958,6.1,,0,0,0,0,0,0,0
30464,"Lone Ranger, The",1938,6,,0,0,0,0,0,0,0
30465,"Lone Ranger, The",1956,6.3,,0,0,0,0,0,0,0
30466,"Lone Rider in Ghost Town, The",1941,5.4,,0,0,0,0,0,0,0
30467,Lone Star,1952,5.9,,0,0,0,0,0,0,0
30468,Lone Star,1996,7.7,R,0,0,0,1,0,0,0
30469,Lone Star Law Men,1941,4,,0,0,0,0,0,0,0
30470,"Lone Star Ranger, The",1930,4.3,,0,0,0,0,0,0,0
30471,Lone Star State of Mind,2002,5.6,PG-13,0,0,1,0,0,0,0
30472,"Lone Stranger and Porky, The",1939,7.1,,0,1,1,0,0,0,1
30473,Lone Tiger,1998,3.2,,1,0,0,0,0,0,0
30474,Lone Wolf,1988,3.4,,0,0,0,0,0,0,0
30475,Lone Wolf McQuade,1983,5.4,,1,0,0,1,0,0,0
30476,"Lone Wolf Meets a Lady, The",1940,5.8,,0,0,0,0,0,0,0
30477,"Lone Wolf Returns, The",1935,6.6,,0,0,0,0,0,0,0
30478,"Lone Wolf Spy Hunt, The",1939,5.6,,0,0,0,0,0,0,0
30479,"Lone Wolf Strikes, The",1940,5.5,,0,0,1,1,0,0,0
30480,"Lonedale Operator, The",1911,6.9,,0,0,0,1,0,0,1
30481,"Loneliness of the Long Distance Runner, The",1962,7.8,,0,0,0,1,0,0,0
30482,Lonely Are the Brave,1962,7.8,,0,0,0,1,0,0,0
30483,Lonely Boy,1962,8,,0,0,0,0,0,0,1
30484,"Lonely Guy, The",1984,5.9,,0,0,1,0,0,0,0
30485,Lonely Hearts,1982,7.1,,0,0,0,0,0,1,0
30486,Lonely Hearts,1991,5.2,,0,0,0,0,0,0,0
30487,"Lonely Lady, The",1983,2.5,,0,0,0,1,0,0,0
30488,"Lonely Man, The",1957,5.6,,0,0,0,0,0,0,0
30489,"Lonely Passion of Judith Hearne, The",1987,7.2,,0,0,0,1,0,0,0
30490,"Lonely Trail, The",1936,4.2,,0,0,0,1,0,0,0
30491,"Lonely Villa, The",1909,6,,0,0,0,1,0,0,1
30492,Lonely Wives,1931,6.1,,0,0,1,0,0,0,0
30493,Lonely in America,1991,4.1,,0,0,1,0,0,1,0
30494,Lonelyhearts,1958,6.4,,0,0,0,1,0,0,0
30495,Lonelyland,2002,4.2,,0,0,0,0,0,0,1
30496,"Loners, The",1972,4.1,,1,0,0,1,0,0,0
30497,Lonesome,1928,8.2,,0,0,0,1,0,1,0
30498,Lonesome Cowboys,1969,5,,0,0,0,0,0,0,0
30499,Lonesome Ghosts,1937,7.9,,0,1,1,0,0,0,1
30500,Lonesome Jim,2005,4.1,,0,0,0,1,0,0,0
30501,Lonesome Joe,2003,6.2,,0,0,1,0,0,0,1
